Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-11-22 11:35:36.412 +0000,"Success",0:00:00,0,0,0,"20231122_113536.412/LogFile.txt","","",1
2023-11-24 13:14:22.214 +0000,"Success",0:00:00,0,0,0,"20231124_131422.214/LogFile.txt","","",1
